First process instance # in stats,6
Last process instance # in stats,95

Resource utilization
Resource,Utilization %
BK_Descartar candidato,Process_1pblfqa.Activity_0se1h2w,2788.0323584905655,548.6909999999916,11845.133999999991,147765.71499999997,1680.0248799978256,0.0,10230.598999986643,84001.24399989127,30116.259339622644,0.0,230400.0,1596161.745,7.5026853980607955,0.5388685972222222,12.685241541666668,397.64232609722217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
Fin,Process_1pblfqa.Event_0bs2ts2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53
Fin,Process_1pblfqa.Event_1x03cdr,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
Inicio,Process_1pblfqa.Event_1oqhaf0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
¿El candidato es contratado?,Process_1pblfqa.Gateway_0rzb5um,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51
¿El candidato es interesante?,Process_1pblfqa.Gateway_1g5le8l,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
¿Hay potenciales candidatos?,Process_1pblfqa.Gateway_1cfaf76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,377

Scenario statistics
KPI,Min,Average,Max
Process Cycle Time (s),775086.551,3423519.469155556,1.2784782008E7
Process Cycle Time excluding out of timetable hours (s),22757.016999999993,370848.42155555554,2535156.1169999987
Process Waiting Time (s),1275.9730003871719,107438.4847444458,565360.3529999849
Accumulated Process Duration (s),775086.551,3423519.4691555565,1.2784782008000005E7
Cost,112.28858281944444,1642.6536337248458,12290.033325638899


Process Cycle Time (s) distribution
From,To,Count
775086,1976055,19
1976056,3177025,35
3177026,4377995,16
4377996,5578965,9
5578966,6779935,3
6779936,7980905,4
7980906,9181875,1
9181876,10382845,0
10382846,11583815,2
11583816,12784785,1

Process Waiting Time (s) distribution
From,To,Count
1275,57683,51
57684,114092,9
114093,170501,10
170502,226910,7
226911,283319,5
283320,339728,2
339729,396137,1
396138,452546,2
452547,508955,0
508956,565364,3

Accumulated Process Duration (s) distribution
From,To,Count
775086,1976055,19
1976056,3177025,35
3177026,4377995,16
4377996,5578965,9
5578966,6779935,3
6779936,7980905,4
7980906,9181875,1
9181876,10382845,0
10382846,11583815,2
11583816,12784785,1

Process Cost distribution
From,To,Count
112,1329,55
1330,2547,16
2548,3765,10
3766,4983,4
4984,6201,2
6202,7419,0
7420,8637,1
8638,9855,1
9856,11073,0
11074,12291,1

In-timetable Cycle time (s) distribution
From,To,Count
22757,273996,50
273997,525236,17
525237,776476,13
776477,1027716,3
1027717,1278956,3
1278957,1530196,1
1530197,1781436,0
1781437,2032676,2
2032677,2283916,0
2283917,2535156,1



Details
Instance #,Cycle time (s),Cycle time in time table only (s),Waiting time (s),Cost
1,6999445.134,1011498.7080000006,387508.31900043297,3891.2733980694434
2,6066560.758,722708.6790000005,249282.5720003395,2952.337806152777
3,1039006.245,27446.19099999999,8228.53099989891,119.84346305555557
4,7059212.597,923763.7309999997,300140.1360000897,3888.986029930554
5,4301601.856,404344.1990000005,150159.48099981883,1585.1241441944444
6,1027081.094,50851.260000000126,30568.525999624253,126.4853828611111
7,1541848.682,167325.71200000006,72628.20899995042,590.5441506527778
8,3626212.394,645459.9279999998,253078.4220003567,2446.9346693611105
9,5538328.919,652175.7910000011,248330.43000049778,2518.424542902778
10,775086.551,49141.716999999946,30611.920000103004,115.55387295833333
11,4237278.076,370663.42900000047,193211.80900052644,1106.6080191666665
12,3950500.809,362096.88000000035,180979.9699999466,1129.4651748611116
13,1284823.592,82702.62499999977,62499.992000274666,125.98586412499999
14,1629089.913,245025.7279999999,152238.09100019262,578.6340140694444
15,2075841.117,291530.9450000003,122402.88299959182,1054.7013866388888
16,1116909.193,71262.01000000001,52572.12399959183,116.55220574999998
17,2755835.606,80145.3080000002,55716.543000085825,152.3404928472222
18,2417467.606,78700.90800000029,53906.86199957086,154.61842575
19,2612700.453,69421.53300000029,44294.367999828355,156.6957928472222
20,4644122.353,473396.7830000003,68429.88900006484,2525.4185473055554
21,5000749.22,683140.2799999984,203896.03899965095,2988.6203362361107
22,7674026.194,1059436.9630000005,214898.180999773,5266.637682194444
23,3269269.06,166130.10600000015,65924.2260000992,624.8950016666668
24,6126560.577,773866.1109999996,221221.239000473,3446.354826777776
25,1558992.66,130206.98299999977,36741.163999738696,582.863232375
26,5535775.037,1045319.2679999992,278812.1370006866,4780.023636374999
27,3113895.092,169120.21299999952,61871.528999691014,668.8147099444444
28,3946560.518,314871.80900000036,140932.132999979,1084.7071461666667
29,2073849.57,293496.274,121360.93099979594,1073.455125097222
30,2487148.919,376960.86400000006,132057.95500008966,1527.241751958333
31,3878031.233,322992.8690000004,140503.08700028798,1138.0265571944442
32,1116765.793,49748.003000000026,30044.856999986623,122.87100769444444
33,2167639.8,278573.8489999997,108411.1100001793,1061.1537473750002
34,2418837.195,60688.09200000018,31998.442999830244,178.9118389027778
35,2862867.74,84551.65800000029,52364.887000062925,200.72028026388887
36,3606681.009,216808.83000000007,37898.75299985694,1115.7031190694445
37,2141971.709,49408.39299999992,21217.40899972915,175.80210855555555
38,1031030.677,49935.293999999994,31929.10699977874,112.28858281944444
39,5346278.448,588536.3379999995,35006.7349998417,3451.8721075972207
40,1206289.279,97901.16400000034,3551.450000205994,588.3752998055555
41,2247407.008,353576.3019999997,35162.7810000763,1985.6620962361108
42,2419304.183,55873.01599999983,23844.634000246042,199.7325488611111
43,2941212.17,126284.95399999991,20615.718000144952,658.9650967222221
44,3099507.544,206439.44499999983,25414.090999851225,1128.8942214722224
45,2400926.835,58116.93200000003,27393.599999710073,191.59411205555557
46,2830148.691,151065.48900000053,52506.025999967576,614.6277623194445
47,5086699.555,581307.9929999998,28736.586999816904,3445.8966846388885
48,2321752.291,320143.2420000001,1275.9730003871719,1988.4917191805553
49,2150475.973,41706.13300000038,18436.438999969483,145.11239730555556
50,2764702.315,110345.11599999992,4734.291999990452,658.6008330000002
51,3541191.453,264943.9670000002,6117.35600038336,1614.0715047083331
52,927712.605,35484.527,17368.54699965858,112.97326416666665
53,2585873.605,38455.69999999972,9543.641999828338,180.29880613888886
54,1200635.775,103650.65099999984,9374.289000173565,587.9178685833333
55,2840179.316,44360.53900000034,13113.241000034315,194.86162224999998
56,3622276.647,262234.59899999993,5735.413000024807,1599.5574238055551
57,2844360.6,444313.11100000096,50639.4479997139,2454.9927039861113
58,2682616.972,37716.621999999974,7695.46999992372,187.21523955555557
59,5273857.669,603724.7609999999,52315.89200029565,3438.64697473611
60,932103.973,29591.242000000086,11069.65399991608,115.50268072222222
61,3609472.643,584110.1700000004,39526.164999900815,3396.0863645138884
62,1711491.53,208285.62400000007,37915.12599988938,1062.4493555833333
63,2926310.725,156739.8790000002,52965.02699990464,647.1515076111111
64,1210571.561,129684.76199999987,36278.58299998284,582.4913107083335
65,3365295.116,126577.76599999983,22067.030999828326,651.740555763889
66,2413796.333,45519.29300000006,20617.511000188817,155.2902794166667
67,1128789.685,101751.51500000013,8680.562000076301,580.4008041249999
68,3532390.684,188290.11300000036,8890.869000034341,1118.7536188333336
69,2746378.769,111115.5249999999,5641.303000032442,657.7489677499999
70,1991388.328,257437.936,13192.148000101093,1523.1438723888893
71,8197169.643,1128601.7880000006,273651.3640001068,5331.565838555557
72,2406488.312,356095.9619999996,37698.07800058366,1985.5645821666665
73,2152308.664,284271.12499999977,40711.662999580396,1518.8638671944443
74,948646.186,22757.016999999993,3793.614999990459,118.25788191666666
75,5872484.944,759016.9730000002,211218.08899962998,3416.1347071666655
76,3949600.227,611796.7600000002,139950.7500001049,2942.484145694444
77,842254.066,30039.214000000036,11168.155000194554,117.68202070833334
78,2231111.57,277301.8809999996,108169.39100027466,1054.7290001388888
79,2667827.744,409021.32100000046,165436.44799996377,1519.0223330138888
80,3017758.839,55570.987999999896,24029.001999700537,196.6993293611111
81,2927874.32,158201.25499999942,59329.34500059891,616.5762165277778
82,3105606.398,531629.75,211502.3560008335,1996.3499986944444
83,1.2784782008E7,2535156.1169999987,564371.2630001986,12290.033325638899
84,1.1204795508E7,1788447.0889999997,565360.3529999849,7627.304784222225
85,6975532.531,1314346.4740000013,547736.2960000611,4780.666248916666
86,3449539.798,229125.49399999995,122363.64799936677,665.7787340833333
87,3272448.587,189191.94499999937,85107.50300037576,649.0821452499999
88,4830908.048,572943.9940000009,315096.6589993324,1607.9646307638889
89,5174592.72,901097.0029999996,431247.138999464,2930.0359574444437
90,1.1494018879E7,1851543.4400000013,397224.64299920073,9069.293609069455
